,path,Emotion,Speaker,Label
291,data/CREMA-D/AudioWAV\1004_IWW_ANG_XX.wav,angry,Women,Women_angry
292,data/CREMA-D/AudioWAV\1004_IWW_DIS_XX.wav,disgust,Women,Women_disgust
293,data/CREMA-D/AudioWAV\1004_IWW_FEA_XX.wav,fearful,Women,Women_fearful
294,data/CREMA-D/AudioWAV\1004_IWW_HAP_XX.wav,happy,Women,Women_happy
295,data/CREMA-D/AudioWAV\1004_IWW_NEU_XX.wav,neutral,Women,Women_neutral
296,data/CREMA-D/AudioWAV\1004_IWW_SAD_XX.wav,sad,Women,Women_sad
297,data/CREMA-D/AudioWAV\1004_MTI_ANG_XX.wav,angry,Women,Women_angry
298,data/CREMA-D/AudioWAV\1004_MTI_DIS_XX.wav,disgust,Women,Women_disgust
299,data/CREMA-D/AudioWAV\1004_MTI_FEA_XX.wav,fearful,Women,Women_fearful
300,data/CREMA-D/AudioWAV\1004_MTI_HAP_XX.wav,happy,Women,Women_happy
301,data/CREMA-D/AudioWAV\1004_MTI_NEU_XX.wav,neutral,Women,Women_neutral
302,data/CREMA-D/AudioWAV\1004_MTI_SAD_XX.wav,sad,Women,Women_sad
303,data/CREMA-D/AudioWAV\1004_TAI_ANG_XX.wav,angry,Women,Women_angry
304,data/CREMA-D/AudioWAV\1004_TAI_DIS_XX.wav,disgust,Women,Women_disgust
305,data/CREMA-D/AudioWAV\1004_TAI_FEA_XX.wav,fearful,Women,Women_fearful
306,data/CREMA-D/AudioWAV\1004_TAI_HAP_XX.wav,happy,Women,Women_happy
307,data/CREMA-D/AudioWAV\1004_TAI_NEU_XX.wav,neutral,Women,Women_neutral
308,data/CREMA-D/AudioWAV\1004_TAI_SAD_XX.wav,sad,Women,Women_sad
309,data/CREMA-D/AudioWAV\1004_TIE_ANG_XX.wav,angry,Women,Women_angry
310,data/CREMA-D/AudioWAV\1004_TIE_DIS_XX.wav,disgust,Women,Women_disgust
311,data/CREMA-D/AudioWAV\1004_TIE_FEA_XX.wav,fearful,Women,Women_fearful
312,data/CREMA-D/AudioWAV\1004_TIE_HAP_XX.wav,happy,Women,Women_happy
313,data/CREMA-D/AudioWAV\1004_TIE_NEU_XX.wav,neutral,Women,Women_neutral
314,data/CREMA-D/AudioWAV\1004_TIE_SAD_XX.wav,sad,Women,Women_sad
315,data/CREMA-D/AudioWAV\1004_TSI_ANG_XX.wav,angry,Women,Women_angry
316,data/CREMA-D/AudioWAV\1004_TSI_DIS_XX.wav,disgust,Women,Women_disgust
317,data/CREMA-D/AudioWAV\1004_TSI_FEA_XX.wav,fearful,Women,Women_fearful
318,data/CREMA-D/AudioWAV\1004_TSI_HAP_XX.wav,happy,Women,Women_happy
319,data/CREMA-D/AudioWAV\1004_TSI_NEU_XX.wav,neutral,Women,Women_neutral
320,data/CREMA-D/AudioWAV\1004_TSI_SAD_XX.wav,sad,Women,Women_sad
321,data/CREMA-D/AudioWAV\1004_WSI_ANG_XX.wav,angry,Women,Women_angry
322,data/CREMA-D/AudioWAV\1004_WSI_DIS_XX.wav,disgust,Women,Women_disgust
323,data/CREMA-D/AudioWAV\1004_WSI_FEA_XX.wav,fearful,Women,Women_fearful
324,data/CREMA-D/AudioWAV\1004_WSI_HAP_XX.wav,happy,Women,Women_happy
325,data/CREMA-D/AudioWAV\1004_WSI_NEU_XX.wav,neutral,Women,Women_neutral
326,data/CREMA-D/AudioWAV\1004_WSI_SAD_XX.wav,sad,Women,Women_sad
327,data/CREMA-D/AudioWAV\1005_DFA_ANG_XX.wav,angry,Men,Men_angry
328,data/CREMA-D/AudioWAV\1005_DFA_DIS_XX.wav,disgust,Men,Men_disgust
329,data/CREMA-D/AudioWAV\1005_DFA_FEA_XX.wav,fearful,Men,Men_fearful
330,data/CREMA-D/AudioWAV\1005_DFA_HAP_XX.wav,happy,Men,Men_happy
331,data/CREMA-D/AudioWAV\1005_DFA_NEU_XX.wav,neutral,Men,Men_neutral
332,data/CREMA-D/AudioWAV\1005_DFA_SAD_XX.wav,sad,Men,Men_sad
333,data/CREMA-D/AudioWAV\1005_IEO_ANG_HI.wav,angry,Men,Men_angry
334,data/CREMA-D/AudioWAV\1005_IEO_ANG_LO.wav,angry,Men,Men_angry
335,data/CREMA-D/AudioWAV\1005_IEO_ANG_MD.wav,angry,Men,Men_angry
336,data/CREMA-D/AudioWAV\1005_IEO_DIS_HI.wav,disgust,Men,Men_disgust
337,data/CREMA-D/AudioWAV\1005_IEO_DIS_LO.wav,disgust,Men,Men_disgust
338,data/CREMA-D/AudioWAV\1005_IEO_DIS_MD.wav,disgust,Men,Men_disgust
339,data/CREMA-D/AudioWAV\1005_IEO_FEA_HI.wav,fearful,Men,Men_fearful
340,data/CREMA-D/AudioWAV\1005_IEO_FEA_LO.wav,fearful,Men,Men_fearful
341,data/CREMA-D/AudioWAV\1005_IEO_FEA_MD.wav,fearful,Men,Men_fearful
342,data/CREMA-D/AudioWAV\1005_IEO_HAP_HI.wav,happy,Men,Men_happy
343,data/CREMA-D/AudioWAV\1005_IEO_HAP_LO.wav,happy,Men,Men_happy
344,data/CREMA-D/AudioWAV\1005_IEO_HAP_MD.wav,happy,Men,Men_happy
345,data/CREMA-D/AudioWAV\1005_IEO_NEU_XX.wav,neutral,Men,Men_neutral
346,data/CREMA-D/AudioWAV\1005_IEO_SAD_HI.wav,sad,Men,Men_sad
347,data/CREMA-D/AudioWAV\1005_IEO_SAD_LO.wav,sad,Men,Men_sad
348,data/CREMA-D/AudioWAV\1005_IEO_SAD_MD.wav,sad,Men,Men_sad
349,data/CREMA-D/AudioWAV\1005_IOM_ANG_XX.wav,angry,Men,Men_angry
350,data/CREMA-D/AudioWAV\1005_IOM_DIS_XX.wav,disgust,Men,Men_disgust
351,data/CREMA-D/AudioWAV\1005_IOM_FEA_XX.wav,fearful,Men,Men_fearful
352,data/CREMA-D/AudioWAV\1005_IOM_HAP_XX.wav,happy,Men,Men_happy
353,data/CREMA-D/AudioWAV\1005_IOM_NEU_XX.wav,neutral,Men,Men_neutral
354,data/CREMA-D/AudioWAV\1005_IOM_SAD_XX.wav,sad,Men,Men_sad
355,data/CREMA-D/AudioWAV\1005_ITH_ANG_XX.wav,angry,Men,Men_angry
356,data/CREMA-D/AudioWAV\1005_ITH_DIS_XX.wav,disgust,Men,Men_disgust
357,data/CREMA-D/AudioWAV\1005_ITH_FEA_XX.wav,fearful,Men,Men_fearful
358,data/CREMA-D/AudioWAV\1005_ITH_HAP_XX.wav,happy,Men,Men_happy
359,data/CREMA-D/AudioWAV\1005_ITH_NEU_XX.wav,neutral,Men,Men_neutral
360,data/CREMA-D/AudioWAV\1005_ITH_SAD_XX.wav,sad,Men,Men_sad
361,data/CREMA-D/AudioWAV\1005_ITS_ANG_XX.wav,angry,Men,Men_angry
362,data/CREMA-D/AudioWAV\1005_ITS_DIS_XX.wav,disgust,Men,Men_disgust
363,data/CREMA-D/AudioWAV\1005_ITS_FEA_XX.wav,fearful,Men,Men_fearful
364,data/CREMA-D/AudioWAV\1005_ITS_HAP_XX.wav,happy,Men,Men_happy
365,data/CREMA-D/AudioWAV\1005_ITS_NEU_XX.wav,neutral,Men,Men_neutral
366,data/CREMA-D/AudioWAV\1005_ITS_SAD_XX.wav,sad,Men,Men_sad
367,data/CREMA-D/AudioWAV\1005_IWL_ANG_XX.wav,angry,Men,Men_angry
368,data/CREMA-D/AudioWAV\1005_IWL_DIS_XX.wav,disgust,Men,Men_disgust
369,data/CREMA-D/AudioWAV\1005_IWL_FEA_XX.wav,fearful,Men,Men_fearful
370,data/CREMA-D/AudioWAV\1005_IWL_HAP_XX.wav,happy,Men,Men_happy
371,data/CREMA-D/AudioWAV\1005_IWL_NEU_XX.wav,neutral,Men,Men_neutral
372,data/CREMA-D/AudioWAV\1005_IWL_SAD_XX.wav,sad,Men,Men_sad
373,data/CREMA-D/AudioWAV\1005_IWW_ANG_XX.wav,angry,Men,Men_angry
374,data/CREMA-D/AudioWAV\1005_IWW_DIS_XX.wav,disgust,Men,Men_disgust
375,data/CREMA-D/AudioWAV\1005_IWW_FEA_XX.wav,fearful,Men,Men_fearful
376,data/CREMA-D/AudioWAV\1005_IWW_HAP_XX.wav,happy,Men,Men_happy
377,data/CREMA-D/AudioWAV\1005_IWW_NEU_XX.wav,neutral,Men,Men_neutral
378,data/CREMA-D/AudioWAV\1005_IWW_SAD_XX.wav,sad,Men,Men_sad
379,data/CREMA-D/AudioWAV\1005_MTI_ANG_XX.wav,angry,Men,Men_angry
380,data/CREMA-D/AudioWAV\1005_MTI_DIS_XX.wav,disgust,Men,Men_disgust
381,data/CREMA-D/AudioWAV\1005_MTI_FEA_XX.wav,fearful,Men,Men_fearful
382,data/CREMA-D/AudioWAV\1005_MTI_HAP_XX.wav,happy,Men,Men_happy
383,data/CREMA-D/AudioWAV\1005_MTI_NEU_XX.wav,neutral,Men,Men_neutral
384,data/CREMA-D/AudioWAV\1005_MTI_SAD_XX.wav,sad,Men,Men_sad
385,data/CREMA-D/AudioWAV\1005_TAI_ANG_XX.wav,angry,Men,Men_angry
386,data/CREMA-D/AudioWAV\1005_TAI_DIS_XX.wav,disgust,Men,Men_disgust
387,data/CREMA-D/AudioWAV\1005_TAI_FEA_XX.wav,fearful,Men,Men_fearful
388,data/CREMA-D/AudioWAV\1005_TAI_HAP_XX.wav,happy,Men,Men_happy
389,data/CREMA-D/AudioWAV\1005_TAI_NEU_XX.wav,neutral,Men,Men_neutral
390,data/CREMA-D/AudioWAV\1005_TAI_SAD_XX.wav,sad,Men,Men_sad
391,data/CREMA-D/AudioWAV\1005_TIE_ANG_XX.wav,angry,Men,Men_angry
392,data/CREMA-D/AudioWAV\1005_TIE_DIS_XX.wav,disgust,Men,Men_disgust
393,data/CREMA-D/AudioWAV\1005_TIE_FEA_XX.wav,fearful,Men,Men_fearful
394,data/CREMA-D/AudioWAV\1005_TIE_HAP_XX.wav,happy,Men,Men_happy
395,data/CREMA-D/AudioWAV\1005_TIE_NEU_XX.wav,neutral,Men,Men_neutral
396,data/CREMA-D/AudioWAV\1005_TIE_SAD_XX.wav,sad,Men,Men_sad
397,data/CREMA-D/AudioWAV\1005_TSI_ANG_XX.wav,angry,Men,Men_angry
398,data/CREMA-D/AudioWAV\1005_TSI_DIS_XX.wav,disgust,Men,Men_disgust
399,data/CREMA-D/AudioWAV\1005_TSI_FEA_XX.wav,fearful,Men,Men_fearful
400,data/CREMA-D/AudioWAV\1005_TSI_HAP_XX.wav,happy,Men,Men_happy
401,data/CREMA-D/AudioWAV\1005_TSI_NEU_XX.wav,neutral,Men,Men_neutral
402,data/CREMA-D/AudioWAV\1005_TSI_SAD_XX.wav,sad,Men,Men_sad
403,data/CREMA-D/AudioWAV\1005_WSI_ANG_XX.wav,angry,Men,Men_angry
404,data/CREMA-D/AudioWAV\1005_WSI_DIS_XX.wav,disgust,Men,Men_disgust
405,data/CREMA-D/AudioWAV\1005_WSI_FEA_XX.wav,fearful,Men,Men_fearful
406,data/CREMA-D/AudioWAV\1005_WSI_HAP_XX.wav,happy,Men,Men_happy
407,data/CREMA-D/AudioWAV\1005_WSI_NEU_XX.wav,neutral,Men,Men_neutral
408,data/CREMA-D/AudioWAV\1005_WSI_SAD_XX.wav,sad,Men,Men_sad
409,data/CREMA-D/AudioWAV\1006_DFA_ANG_XX.wav,angry,Women,Women_angry
410,data/CREMA-D/AudioWAV\1006_DFA_DIS_XX.wav,disgust,Women,Women_disgust
411,data/CREMA-D/AudioWAV\1006_DFA_FEA_XX.wav,fearful,Women,Women_fearful
412,data/CREMA-D/AudioWAV\1006_DFA_HAP_XX.wav,happy,Women,Women_happy
413,data/CREMA-D/AudioWAV\1006_DFA_NEU_XX.wav,neutral,Women,Women_neutral
414,data/CREMA-D/AudioWAV\1006_DFA_SAD_XX.wav,sad,Women,Women_sad
415,data/CREMA-D/AudioWAV\1006_IEO_ANG_HI.wav,angry,Women,Women_angry
416,data/CREMA-D/AudioWAV\1006_IEO_ANG_LO.wav,angry,Women,Women_angry
417,data/CREMA-D/AudioWAV\1006_IEO_ANG_MD.wav,angry,Women,Women_angry
418,data/CREMA-D/AudioWAV\1006_IEO_DIS_HI.wav,disgust,Women,Women_disgust
419,data/CREMA-D/AudioWAV\1006_IEO_DIS_LO.wav,disgust,Women,Women_disgust
420,data/CREMA-D/AudioWAV\1006_IEO_DIS_MD.wav,disgust,Women,Women_disgust
421,data/CREMA-D/AudioWAV\1006_IEO_FEA_HI.wav,fearful,Women,Women_fearful
422,data/CREMA-D/AudioWAV\1006_IEO_FEA_LO.wav,fearful,Women,Women_fearful
423,data/CREMA-D/AudioWAV\1006_IEO_FEA_MD.wav,fearful,Women,Women_fearful
424,data/CREMA-D/AudioWAV\1006_IEO_HAP_HI.wav,happy,Women,Women_happy
425,data/CREMA-D/AudioWAV\1006_IEO_HAP_LO.wav,happy,Women,Women_happy
426,data/CREMA-D/AudioWAV\1006_IEO_HAP_MD.wav,happy,Women,Women_happy
427,data/CREMA-D/AudioWAV\1006_IEO_NEU_XX.wav,neutral,Women,Women_neutral
428,data/CREMA-D/AudioWAV\1006_IEO_SAD_HI.wav,sad,Women,Women_sad
429,data/CREMA-D/AudioWAV\1006_IEO_SAD_LO.wav,sad,Women,Women_sad
430,data/CREMA-D/AudioWAV\1006_IEO_SAD_MD.wav,sad,Women,Women_sad
431,data/CREMA-D/AudioWAV\1006_IOM_ANG_XX.wav,angry,Women,Women_angry
432,data/CREMA-D/AudioWAV\1006_IOM_DIS_XX.wav,disgust,Women,Women_disgust
433,data/CREMA-D/AudioWAV\1006_IOM_FEA_XX.wav,fearful,Women,Women_fearful
434,data/CREMA-D/AudioWAV\1006_IOM_HAP_XX.wav,happy,Women,Women_happy
435,data/CREMA-D/AudioWAV\1006_IOM_NEU_XX.wav,neutral,Women,Women_neutral
436,data/CREMA-D/AudioWAV\1006_IOM_SAD_XX.wav,sad,Women,Women_sad
437,data/CREMA-D/AudioWAV\1006_ITH_ANG_XX.wav,angry,Women,Women_angry
438,data/CREMA-D/AudioWAV\1006_ITH_DIS_XX.wav,disgust,Women,Women_disgust
439,data/CREMA-D/AudioWAV\1006_ITH_FEA_XX.wav,fearful,Women,Women_fearful
440,data/CREMA-D/AudioWAV\1006_ITH_HAP_XX.wav,happy,Women,Women_happy
441,data/CREMA-D/AudioWAV\1006_ITH_NEU_XX.wav,neutral,Women,Women_neutral
442,data/CREMA-D/AudioWAV\1006_ITH_SAD_XX.wav,sad,Women,Women_sad
443,data/CREMA-D/AudioWAV\1006_ITS_ANG_XX.wav,angry,Women,Women_angry
444,data/CREMA-D/AudioWAV\1006_ITS_DIS_XX.wav,disgust,Women,Women_disgust
445,data/CREMA-D/AudioWAV\1006_ITS_FEA_XX.wav,fearful,Women,Women_fearful
446,data/CREMA-D/AudioWAV\1006_ITS_HAP_XX.wav,happy,Women,Women_happy
447,data/CREMA-D/AudioWAV\1006_ITS_NEU_XX.wav,neutral,Women,Women_neutral
448,data/CREMA-D/AudioWAV\1006_ITS_SAD_XX.wav,sad,Women,Women_sad
449,data/CREMA-D/AudioWAV\1006_IWL_ANG_XX.wav,angry,Women,Women_angry
450,data/CREMA-D/AudioWAV\1006_IWL_DIS_XX.wav,disgust,Women,Women_disgust
451,data/CREMA-D/AudioWAV\1006_IWL_FEA_XX.wav,fearful,Women,Women_fearful
452,data/CREMA-D/AudioWAV\1006_IWL_HAP_XX.wav,happy,Women,Women_happy
453,data/CREMA-D/AudioWAV\1006_IWL_NEU_XX.wav,neutral,Women,Women_neutral
454,data/CREMA-D/AudioWAV\1006_IWL_SAD_XX.wav,sad,Women,Women_sad
455,data/CREMA-D/AudioWAV\1006_IWW_ANG_XX.wav,angry,Women,Women_angry
456,data/CREMA-D/AudioWAV\1006_IWW_DIS_XX.wav,disgust,Women,Women_disgust
457,data/CREMA-D/AudioWAV\1006_IWW_FEA_XX.wav,fearful,Women,Women_fearful
458,data/CREMA-D/AudioWAV\1006_IWW_HAP_XX.wav,happy,Women,Women_happy
459,data/CREMA-D/AudioWAV\1006_IWW_NEU_XX.wav,neutral,Women,Women_neutral
460,data/CREMA-D/AudioWAV\1006_IWW_SAD_XX.wav,sad,Women,Women_sad
461,data/CREMA-D/AudioWAV\1006_MTI_ANG_XX.wav,angry,Women,Women_angry
462,data/CREMA-D/AudioWAV\1006_MTI_DIS_XX.wav,disgust,Women,Women_disgust
463,data/CREMA-D/AudioWAV\1006_MTI_FEA_XX.wav,fearful,Women,Women_fearful
464,data/CREMA-D/AudioWAV\1006_MTI_HAP_XX.wav,happy,Women,Women_happy
465,data/CREMA-D/AudioWAV\1006_MTI_NEU_XX.wav,neutral,Women,Women_neutral
466,data/CREMA-D/AudioWAV\1006_MTI_SAD_XX.wav,sad,Women,Women_sad
467,data/CREMA-D/AudioWAV\1006_TAI_ANG_XX.wav,angry,Women,Women_angry
468,data/CREMA-D/AudioWAV\1006_TAI_DIS_XX.wav,disgust,Women,Women_disgust
469,data/CREMA-D/AudioWAV\1006_TAI_FEA_XX.wav,fearful,Women,Women_fearful
470,data/CREMA-D/AudioWAV\1006_TAI_HAP_XX.wav,happy,Women,Women_happy
471,data/CREMA-D/AudioWAV\1006_TAI_NEU_XX.wav,neutral,Women,Women_neutral
472,data/CREMA-D/AudioWAV\1006_TAI_SAD_XX.wav,sad,Women,Women_sad
473,data/CREMA-D/AudioWAV\1006_TIE_ANG_XX.wav,angry,Women,Women_angry
474,data/CREMA-D/AudioWAV\1006_TIE_DIS_XX.wav,disgust,Women,Women_disgust
475,data/CREMA-D/AudioWAV\1006_TIE_FEA_XX.wav,fearful,Women,Women_fearful
476,data/CREMA-D/AudioWAV\1006_TIE_HAP_XX.wav,happy,Women,Women_happy
477,data/CREMA-D/AudioWAV\1006_TIE_NEU_XX.wav,neutral,Women,Women_neutral
478,data/CREMA-D/AudioWAV\1006_TIE_SAD_XX.wav,sad,Women,Women_sad
479,data/CREMA-D/AudioWAV\1006_TSI_ANG_XX.wav,angry,Women,Women_angry
480,data/CREMA-D/AudioWAV\1006_TSI_DIS_XX.wav,disgust,Women,Women_disgust
481,data/CREMA-D/AudioWAV\1006_TSI_FEA_XX.wav,fearful,Women,Women_fearful
482,data/CREMA-D/AudioWAV\1006_TSI_HAP_XX.wav,happy,Women,Women_happy
483,data/CREMA-D/AudioWAV\1006_TSI_NEU_XX.wav,neutral,Women,Women_neutral
484,data/CREMA-D/AudioWAV\1006_TSI_SAD_XX.wav,sad,Women,Women_sad
485,data/CREMA-D/AudioWAV\1006_WSI_ANG_XX.wav,angry,Women,Women_angry
486,data/CREMA-D/AudioWAV\1006_WSI_DIS_XX.wav,disgust,Women,Women_disgust
487,data/CREMA-D/AudioWAV\1006_WSI_FEA_XX.wav,fearful,Women,Women_fearful
488,data/CREMA-D/AudioWAV\1006_WSI_HAP_XX.wav,happy,Women,Women_happy
489,data/CREMA-D/AudioWAV\1006_WSI_NEU_XX.wav,neutral,Women,Women_neutral
490,data/CREMA-D/AudioWAV\1006_WSI_SAD_XX.wav,sad,Women,Women_sad
491,data/CREMA-D/AudioWAV\1007_DFA_ANG_XX.wav,angry,Men,Men_angry
492,data/CREMA-D/AudioWAV\1007_DFA_DIS_XX.wav,disgust,Men,Men_disgust
493,data/CREMA-D/AudioWAV\1007_DFA_FEA_XX.wav,fearful,Men,Men_fearful
494,data/CREMA-D/AudioWAV\1007_DFA_HAP_XX.wav,happy,Men,Men_happy
495,data/CREMA-D/AudioWAV\1007_DFA_NEU_XX.wav,neutral,Men,Men_neutral
496,data/CREMA-D/AudioWAV\1007_DFA_SAD_XX.wav,sad,Men,Men_sad
497,data/CREMA-D/AudioWAV\1007_IEO_ANG_HI.wav,angry,Men,Men_angry
498,data/CREMA-D/AudioWAV\1007_IEO_ANG_LO.wav,angry,Men,Men_angry
499,data/CREMA-D/AudioWAV\1007_IEO_ANG_MD.wav,angry,Men,Men_angry
500,data/CREMA-D/AudioWAV\1007_IEO_DIS_HI.wav,disgust,Men,Men_disgust
501,data/CREMA-D/AudioWAV\1007_IEO_DIS_LO.wav,disgust,Men,Men_disgust
502,data/CREMA-D/AudioWAV\1007_IEO_DIS_MD.wav,disgust,Men,Men_disgust
503,data/CREMA-D/AudioWAV\1007_IEO_FEA_HI.wav,fearful,Men,Men_fearful
504,data/CREMA-D/AudioWAV\1007_IEO_FEA_LO.wav,fearful,Men,Men_fearful
505,data/CREMA-D/AudioWAV\1007_IEO_FEA_MD.wav,fearful,Men,Men_fearful
506,data/CREMA-D/AudioWAV\1007_IEO_HAP_HI.wav,happy,Men,Men_happy
507,data/CREMA-D/AudioWAV\1007_IEO_HAP_LO.wav,happy,Men,Men_happy
508,data/CREMA-D/AudioWAV\1007_IEO_HAP_MD.wav,happy,Men,Men_happy
509,data/CREMA-D/AudioWAV\1007_IEO_NEU_XX.wav,neutral,Men,Men_neutral
510,data/CREMA-D/AudioWAV\1007_IEO_SAD_HI.wav,sad,Men,Men_sad
511,data/CREMA-D/AudioWAV\1007_IEO_SAD_LO.wav,sad,Men,Men_sad
512,data/CREMA-D/AudioWAV\1007_IEO_SAD_MD.wav,sad,Men,Men_sad
513,data/CREMA-D/AudioWAV\1007_IOM_ANG_XX.wav,angry,Men,Men_angry
514,data/CREMA-D/AudioWAV\1007_IOM_DIS_XX.wav,disgust,Men,Men_disgust
515,data/CREMA-D/AudioWAV\1007_IOM_FEA_XX.wav,fearful,Men,Men_fearful
516,data/CREMA-D/AudioWAV\1007_IOM_HAP_XX.wav,happy,Men,Men_happy
517,data/CREMA-D/AudioWAV\1007_IOM_NEU_XX.wav,neutral,Men,Men_neutral
518,data/CREMA-D/AudioWAV\1007_IOM_SAD_XX.wav,sad,Men,Men_sad
519,data/CREMA-D/AudioWAV\1007_ITH_ANG_XX.wav,angry,Men,Men_angry
520,data/CREMA-D/AudioWAV\1007_ITH_DIS_XX.wav,disgust,Men,Men_disgust
521,data/CREMA-D/AudioWAV\1007_ITH_FEA_XX.wav,fearful,Men,Men_fearful
522,data/CREMA-D/AudioWAV\1007_ITH_HAP_XX.wav,happy,Men,Men_happy
523,data/CREMA-D/AudioWAV\1007_ITH_NEU_XX.wav,neutral,Men,Men_neutral
524,data/CREMA-D/AudioWAV\1007_ITH_SAD_XX.wav,sad,Men,Men_sad
525,data/CREMA-D/AudioWAV\1007_ITS_ANG_XX.wav,angry,Men,Men_angry
526,data/CREMA-D/AudioWAV\1007_ITS_DIS_XX.wav,disgust,Men,Men_disgust
527,data/CREMA-D/AudioWAV\1007_ITS_FEA_XX.wav,fearful,Men,Men_fearful
528,data/CREMA-D/AudioWAV\1007_ITS_HAP_XX.wav,happy,Men,Men_happy
529,data/CREMA-D/AudioWAV\1007_ITS_NEU_XX.wav,neutral,Men,Men_neutral
530,data/CREMA-D/AudioWAV\1007_ITS_SAD_XX.wav,sad,Men,Men_sad
531,data/CREMA-D/AudioWAV\1007_IWL_ANG_XX.wav,angry,Men,Men_angry
532,data/CREMA-D/AudioWAV\1007_IWL_DIS_XX.wav,disgust,Men,Men_disgust
533,data/CREMA-D/AudioWAV\1007_IWL_FEA_XX.wav,fearful,Men,Men_fearful
534,data/CREMA-D/AudioWAV\1007_IWL_HAP_XX.wav,happy,Men,Men_happy
535,data/CREMA-D/AudioWAV\1007_IWL_NEU_XX.wav,neutral,Men,Men_neutral
536,data/CREMA-D/AudioWAV\1007_IWL_SAD_XX.wav,sad,Men,Men_sad
537,data/CREMA-D/AudioWAV\1007_IWW_ANG_XX.wav,angry,Men,Men_angry
538,data/CREMA-D/AudioWAV\1007_IWW_DIS_XX.wav,disgust,Men,Men_disgust
539,data/CREMA-D/AudioWAV\1007_IWW_FEA_XX.wav,fearful,Men,Men_fearful
540,data/CREMA-D/AudioWAV\1007_IWW_HAP_XX.wav,happy,Men,Men_happy
541,data/CREMA-D/AudioWAV\1007_IWW_NEU_XX.wav,neutral,Men,Men_neutral
542,data/CREMA-D/AudioWAV\1007_IWW_SAD_XX.wav,sad,Men,Men_sad
543,data/CREMA-D/AudioWAV\1007_MTI_ANG_XX.wav,angry,Men,Men_angry
544,data/CREMA-D/AudioWAV\1007_MTI_DIS_XX.wav,disgust,Men,Men_disgust
545,data/CREMA-D/AudioWAV\1007_MTI_FEA_XX.wav,fearful,Men,Men_fearful
546,data/CREMA-D/AudioWAV\1007_MTI_HAP_XX.wav,happy,Men,Men_happy
547,data/CREMA-D/AudioWAV\1007_MTI_NEU_XX.wav,neutral,Men,Men_neutral
548,data/CREMA-D/AudioWAV\1007_MTI_SAD_XX.wav,sad,Men,Men_sad
549,data/CREMA-D/AudioWAV\1007_TAI_ANG_XX.wav,angry,Men,Men_angry
550,data/CREMA-D/AudioWAV\1007_TAI_DIS_XX.wav,disgust,Men,Men_disgust
551,data/CREMA-D/AudioWAV\1007_TAI_FEA_XX.wav,fearful,Men,Men_fearful
552,data/CREMA-D/AudioWAV\1007_TAI_HAP_XX.wav,happy,Men,Men_happy
553,data/CREMA-D/AudioWAV\1007_TAI_NEU_XX.wav,neutral,Men,Men_neutral
554,data/CREMA-D/AudioWAV\1007_TAI_SAD_XX.wav,sad,Men,Men_sad
555,data/CREMA-D/AudioWAV\1007_TIE_ANG_XX.wav,angry,Men,Men_angry
556,data/CREMA-D/AudioWAV\1007_TIE_DIS_XX.wav,disgust,Men,Men_disgust
557,data/CREMA-D/AudioWAV\1007_TIE_FEA_XX.wav,fearful,Men,Men_fearful
558,data/CREMA-D/AudioWAV\1007_TIE_HAP_XX.wav,happy,Men,Men_happy
559,data/CREMA-D/AudioWAV\1007_TIE_NEU_XX.wav,neutral,Men,Men_neutral
560,data/CREMA-D/AudioWAV\1007_TIE_SAD_XX.wav,sad,Men,Men_sad
561,data/CREMA-D/AudioWAV\1007_TSI_ANG_XX.wav,angry,Men,Men_angry
562,data/CREMA-D/AudioWAV\1007_TSI_DIS_XX.wav,disgust,Men,Men_disgust
563,data/CREMA-D/AudioWAV\1007_TSI_FEA_XX.wav,fearful,Men,Men_fearful
564,data/CREMA-D/AudioWAV\1007_TSI_HAP_XX.wav,happy,Men,Men_happy
565,data/CREMA-D/AudioWAV\1007_TSI_NEU_XX.wav,neutral,Men,Men_neutral
566,data/CREMA-D/AudioWAV\1007_TSI_SAD_XX.wav,sad,Men,Men_sad
567,data/CREMA-D/AudioWAV\1007_WSI_ANG_XX.wav,angry,Men,Men_angry
568,data/CREMA-D/AudioWAV\1007_WSI_DIS_XX.wav,disgust,Men,Men_disgust
569,data/CREMA-D/AudioWAV\1007_WSI_FEA_XX.wav,fearful,Men,Men_fearful
570,data/CREMA-D/AudioWAV\1007_WSI_HAP_XX.wav,happy,Men,Men_happy
571,data/CREMA-D/AudioWAV\1007_WSI_NEU_XX.wav,neutral,Men,Men_neutral
572,data/CREMA-D/AudioWAV\1007_WSI_SAD_XX.wav,sad,Men,Men_sad
573,data/CREMA-D/AudioWAV\1008_DFA_ANG_XX.wav,angry,Women,Women_angry
574,data/CREMA-D/AudioWAV\1008_DFA_DIS_XX.wav,disgust,Women,Women_disgust
575,data/CREMA-D/AudioWAV\1008_DFA_FEA_XX.wav,fearful,Women,Women_fearful
576,data/CREMA-D/AudioWAV\1008_DFA_HAP_XX.wav,happy,Women,Women_happy
577,data/CREMA-D/AudioWAV\1008_DFA_NEU_XX.wav,neutral,Women,Women_neutral
578,data/CREMA-D/AudioWAV\1008_DFA_SAD_XX.wav,sad,Women,Women_sad
579,data/CREMA-D/AudioWAV\1008_IEO_ANG_HI.wav,angry,Women,Women_angry
580,data/CREMA-D/AudioWAV\1008_IEO_ANG_LO.wav,angry,Women,Women_angry
581,data/CREMA-D/AudioWAV\1008_IEO_ANG_MD.wav,angry,Women,Women_angry
