,path,Speaker,Emotion,Label
297,data\RAVDEES\Actor_05\03-01-08-02-01-02-05.wav,Men,surprised,Men_surprised
298,data\RAVDEES\Actor_05\03-01-08-02-02-01-05.wav,Men,surprised,Men_surprised
299,data\RAVDEES\Actor_05\03-01-08-02-02-02-05.wav,Men,surprised,Men_surprised
300,data\RAVDEES\Actor_06\03-01-01-01-01-01-06.wav,Women,neutral,Women_neutral
301,data\RAVDEES\Actor_06\03-01-01-01-01-02-06.wav,Women,neutral,Women_neutral
302,data\RAVDEES\Actor_06\03-01-01-01-02-01-06.wav,Women,neutral,Women_neutral
303,data\RAVDEES\Actor_06\03-01-01-01-02-02-06.wav,Women,neutral,Women_neutral
304,data\RAVDEES\Actor_06\03-01-02-01-01-01-06.wav,Women,calm,Women_calm
305,data\RAVDEES\Actor_06\03-01-02-01-01-02-06.wav,Women,calm,Women_calm
306,data\RAVDEES\Actor_06\03-01-02-01-02-01-06.wav,Women,calm,Women_calm
307,data\RAVDEES\Actor_06\03-01-02-01-02-02-06.wav,Women,calm,Women_calm
308,data\RAVDEES\Actor_06\03-01-02-02-01-01-06.wav,Women,calm,Women_calm
309,data\RAVDEES\Actor_06\03-01-02-02-01-02-06.wav,Women,calm,Women_calm
310,data\RAVDEES\Actor_06\03-01-02-02-02-01-06.wav,Women,calm,Women_calm
311,data\RAVDEES\Actor_06\03-01-02-02-02-02-06.wav,Women,calm,Women_calm
312,data\RAVDEES\Actor_06\03-01-03-01-01-01-06.wav,Women,happy,Women_happy
313,data\RAVDEES\Actor_06\03-01-03-01-01-02-06.wav,Women,happy,Women_happy
314,data\RAVDEES\Actor_06\03-01-03-01-02-01-06.wav,Women,happy,Women_happy
315,data\RAVDEES\Actor_06\03-01-03-01-02-02-06.wav,Women,happy,Women_happy
316,data\RAVDEES\Actor_06\03-01-03-02-01-01-06.wav,Women,happy,Women_happy
317,data\RAVDEES\Actor_06\03-01-03-02-01-02-06.wav,Women,happy,Women_happy
318,data\RAVDEES\Actor_06\03-01-03-02-02-01-06.wav,Women,happy,Women_happy
319,data\RAVDEES\Actor_06\03-01-03-02-02-02-06.wav,Women,happy,Women_happy
320,data\RAVDEES\Actor_06\03-01-04-01-01-01-06.wav,Women,sad,Women_sad
321,data\RAVDEES\Actor_06\03-01-04-01-01-02-06.wav,Women,sad,Women_sad
322,data\RAVDEES\Actor_06\03-01-04-01-02-01-06.wav,Women,sad,Women_sad
323,data\RAVDEES\Actor_06\03-01-04-01-02-02-06.wav,Women,sad,Women_sad
324,data\RAVDEES\Actor_06\03-01-04-02-01-01-06.wav,Women,sad,Women_sad
325,data\RAVDEES\Actor_06\03-01-04-02-01-02-06.wav,Women,sad,Women_sad
326,data\RAVDEES\Actor_06\03-01-04-02-02-01-06.wav,Women,sad,Women_sad
327,data\RAVDEES\Actor_06\03-01-04-02-02-02-06.wav,Women,sad,Women_sad
328,data\RAVDEES\Actor_06\03-01-05-01-01-01-06.wav,Women,angry,Women_angry
329,data\RAVDEES\Actor_06\03-01-05-01-01-02-06.wav,Women,angry,Women_angry
330,data\RAVDEES\Actor_06\03-01-05-01-02-01-06.wav,Women,angry,Women_angry
331,data\RAVDEES\Actor_06\03-01-05-01-02-02-06.wav,Women,angry,Women_angry
332,data\RAVDEES\Actor_06\03-01-05-02-01-01-06.wav,Women,angry,Women_angry
333,data\RAVDEES\Actor_06\03-01-05-02-01-02-06.wav,Women,angry,Women_angry
334,data\RAVDEES\Actor_06\03-01-05-02-02-01-06.wav,Women,angry,Women_angry
335,data\RAVDEES\Actor_06\03-01-05-02-02-02-06.wav,Women,angry,Women_angry
336,data\RAVDEES\Actor_06\03-01-06-01-01-01-06.wav,Women,fearful,Women_fearful
337,data\RAVDEES\Actor_06\03-01-06-01-01-02-06.wav,Women,fearful,Women_fearful
338,data\RAVDEES\Actor_06\03-01-06-01-02-01-06.wav,Women,fearful,Women_fearful
339,data\RAVDEES\Actor_06\03-01-06-01-02-02-06.wav,Women,fearful,Women_fearful
340,data\RAVDEES\Actor_06\03-01-06-02-01-01-06.wav,Women,fearful,Women_fearful
341,data\RAVDEES\Actor_06\03-01-06-02-01-02-06.wav,Women,fearful,Women_fearful
342,data\RAVDEES\Actor_06\03-01-06-02-02-01-06.wav,Women,fearful,Women_fearful
343,data\RAVDEES\Actor_06\03-01-06-02-02-02-06.wav,Women,fearful,Women_fearful
344,data\RAVDEES\Actor_06\03-01-07-01-01-01-06.wav,Women,disgust,Women_disgust
345,data\RAVDEES\Actor_06\03-01-07-01-01-02-06.wav,Women,disgust,Women_disgust
346,data\RAVDEES\Actor_06\03-01-07-01-02-01-06.wav,Women,disgust,Women_disgust
347,data\RAVDEES\Actor_06\03-01-07-01-02-02-06.wav,Women,disgust,Women_disgust
348,data\RAVDEES\Actor_06\03-01-07-02-01-01-06.wav,Women,disgust,Women_disgust
349,data\RAVDEES\Actor_06\03-01-07-02-01-02-06.wav,Women,disgust,Women_disgust
350,data\RAVDEES\Actor_06\03-01-07-02-02-01-06.wav,Women,disgust,Women_disgust
351,data\RAVDEES\Actor_06\03-01-07-02-02-02-06.wav,Women,disgust,Women_disgust
352,data\RAVDEES\Actor_06\03-01-08-01-01-01-06.wav,Women,surprised,Women_surprised
353,data\RAVDEES\Actor_06\03-01-08-01-01-02-06.wav,Women,surprised,Women_surprised
354,data\RAVDEES\Actor_06\03-01-08-01-02-01-06.wav,Women,surprised,Women_surprised
355,data\RAVDEES\Actor_06\03-01-08-01-02-02-06.wav,Women,surprised,Women_surprised
356,data\RAVDEES\Actor_06\03-01-08-02-01-01-06.wav,Women,surprised,Women_surprised
357,data\RAVDEES\Actor_06\03-01-08-02-01-02-06.wav,Women,surprised,Women_surprised
358,data\RAVDEES\Actor_06\03-01-08-02-02-01-06.wav,Women,surprised,Women_surprised
359,data\RAVDEES\Actor_06\03-01-08-02-02-02-06.wav,Women,surprised,Women_surprised
360,data\RAVDEES\Actor_07\03-01-01-01-01-01-07.wav,Men,neutral,Men_neutral
361,data\RAVDEES\Actor_07\03-01-01-01-01-02-07.wav,Men,neutral,Men_neutral
362,data\RAVDEES\Actor_07\03-01-01-01-02-01-07.wav,Men,neutral,Men_neutral
363,data\RAVDEES\Actor_07\03-01-01-01-02-02-07.wav,Men,neutral,Men_neutral
364,data\RAVDEES\Actor_07\03-01-02-01-01-01-07.wav,Men,calm,Men_calm
365,data\RAVDEES\Actor_07\03-01-02-01-01-02-07.wav,Men,calm,Men_calm
366,data\RAVDEES\Actor_07\03-01-02-01-02-01-07.wav,Men,calm,Men_calm
367,data\RAVDEES\Actor_07\03-01-02-01-02-02-07.wav,Men,calm,Men_calm
368,data\RAVDEES\Actor_07\03-01-02-02-01-01-07.wav,Men,calm,Men_calm
369,data\RAVDEES\Actor_07\03-01-02-02-01-02-07.wav,Men,calm,Men_calm
370,data\RAVDEES\Actor_07\03-01-02-02-02-01-07.wav,Men,calm,Men_calm
371,data\RAVDEES\Actor_07\03-01-02-02-02-02-07.wav,Men,calm,Men_calm
372,data\RAVDEES\Actor_07\03-01-03-01-01-01-07.wav,Men,happy,Men_happy
373,data\RAVDEES\Actor_07\03-01-03-01-01-02-07.wav,Men,happy,Men_happy
374,data\RAVDEES\Actor_07\03-01-03-01-02-01-07.wav,Men,happy,Men_happy
375,data\RAVDEES\Actor_07\03-01-03-01-02-02-07.wav,Men,happy,Men_happy
376,data\RAVDEES\Actor_07\03-01-03-02-01-01-07.wav,Men,happy,Men_happy
377,data\RAVDEES\Actor_07\03-01-03-02-01-02-07.wav,Men,happy,Men_happy
378,data\RAVDEES\Actor_07\03-01-03-02-02-01-07.wav,Men,happy,Men_happy
379,data\RAVDEES\Actor_07\03-01-03-02-02-02-07.wav,Men,happy,Men_happy
380,data\RAVDEES\Actor_07\03-01-04-01-01-01-07.wav,Men,sad,Men_sad
381,data\RAVDEES\Actor_07\03-01-04-01-01-02-07.wav,Men,sad,Men_sad
382,data\RAVDEES\Actor_07\03-01-04-01-02-01-07.wav,Men,sad,Men_sad
383,data\RAVDEES\Actor_07\03-01-04-01-02-02-07.wav,Men,sad,Men_sad
384,data\RAVDEES\Actor_07\03-01-04-02-01-01-07.wav,Men,sad,Men_sad
385,data\RAVDEES\Actor_07\03-01-04-02-01-02-07.wav,Men,sad,Men_sad
386,data\RAVDEES\Actor_07\03-01-04-02-02-01-07.wav,Men,sad,Men_sad
387,data\RAVDEES\Actor_07\03-01-04-02-02-02-07.wav,Men,sad,Men_sad
388,data\RAVDEES\Actor_07\03-01-05-01-01-01-07.wav,Men,angry,Men_angry
389,data\RAVDEES\Actor_07\03-01-05-01-01-02-07.wav,Men,angry,Men_angry
390,data\RAVDEES\Actor_07\03-01-05-01-02-01-07.wav,Men,angry,Men_angry
391,data\RAVDEES\Actor_07\03-01-05-01-02-02-07.wav,Men,angry,Men_angry
392,data\RAVDEES\Actor_07\03-01-05-02-01-01-07.wav,Men,angry,Men_angry
393,data\RAVDEES\Actor_07\03-01-05-02-01-02-07.wav,Men,angry,Men_angry
394,data\RAVDEES\Actor_07\03-01-05-02-02-01-07.wav,Men,angry,Men_angry
395,data\RAVDEES\Actor_07\03-01-05-02-02-02-07.wav,Men,angry,Men_angry
396,data\RAVDEES\Actor_07\03-01-06-01-01-01-07.wav,Men,fearful,Men_fearful
397,data\RAVDEES\Actor_07\03-01-06-01-01-02-07.wav,Men,fearful,Men_fearful
398,data\RAVDEES\Actor_07\03-01-06-01-02-01-07.wav,Men,fearful,Men_fearful
399,data\RAVDEES\Actor_07\03-01-06-01-02-02-07.wav,Men,fearful,Men_fearful
400,data\RAVDEES\Actor_07\03-01-06-02-01-01-07.wav,Men,fearful,Men_fearful
401,data\RAVDEES\Actor_07\03-01-06-02-01-02-07.wav,Men,fearful,Men_fearful
402,data\RAVDEES\Actor_07\03-01-06-02-02-01-07.wav,Men,fearful,Men_fearful
403,data\RAVDEES\Actor_07\03-01-06-02-02-02-07.wav,Men,fearful,Men_fearful
404,data\RAVDEES\Actor_07\03-01-07-01-01-01-07.wav,Men,disgust,Men_disgust
405,data\RAVDEES\Actor_07\03-01-07-01-01-02-07.wav,Men,disgust,Men_disgust
406,data\RAVDEES\Actor_07\03-01-07-01-02-01-07.wav,Men,disgust,Men_disgust
407,data\RAVDEES\Actor_07\03-01-07-01-02-02-07.wav,Men,disgust,Men_disgust
408,data\RAVDEES\Actor_07\03-01-07-02-01-01-07.wav,Men,disgust,Men_disgust
409,data\RAVDEES\Actor_07\03-01-07-02-01-02-07.wav,Men,disgust,Men_disgust
410,data\RAVDEES\Actor_07\03-01-07-02-02-01-07.wav,Men,disgust,Men_disgust
411,data\RAVDEES\Actor_07\03-01-07-02-02-02-07.wav,Men,disgust,Men_disgust
412,data\RAVDEES\Actor_07\03-01-08-01-01-01-07.wav,Men,surprised,Men_surprised
413,data\RAVDEES\Actor_07\03-01-08-01-01-02-07.wav,Men,surprised,Men_surprised
414,data\RAVDEES\Actor_07\03-01-08-01-02-01-07.wav,Men,surprised,Men_surprised
415,data\RAVDEES\Actor_07\03-01-08-01-02-02-07.wav,Men,surprised,Men_surprised
416,data\RAVDEES\Actor_07\03-01-08-02-01-01-07.wav,Men,surprised,Men_surprised
417,data\RAVDEES\Actor_07\03-01-08-02-01-02-07.wav,Men,surprised,Men_surprised
418,data\RAVDEES\Actor_07\03-01-08-02-02-01-07.wav,Men,surprised,Men_surprised
419,data\RAVDEES\Actor_07\03-01-08-02-02-02-07.wav,Men,surprised,Men_surprised
420,data\RAVDEES\Actor_08\03-01-01-01-01-01-08.wav,Women,neutral,Women_neutral
421,data\RAVDEES\Actor_08\03-01-01-01-01-02-08.wav,Women,neutral,Women_neutral
422,data\RAVDEES\Actor_08\03-01-01-01-02-01-08.wav,Women,neutral,Women_neutral
423,data\RAVDEES\Actor_08\03-01-01-01-02-02-08.wav,Women,neutral,Women_neutral
424,data\RAVDEES\Actor_08\03-01-02-01-01-01-08.wav,Women,calm,Women_calm
425,data\RAVDEES\Actor_08\03-01-02-01-01-02-08.wav,Women,calm,Women_calm
426,data\RAVDEES\Actor_08\03-01-02-01-02-01-08.wav,Women,calm,Women_calm
427,data\RAVDEES\Actor_08\03-01-02-01-02-02-08.wav,Women,calm,Women_calm
428,data\RAVDEES\Actor_08\03-01-02-02-01-01-08.wav,Women,calm,Women_calm
429,data\RAVDEES\Actor_08\03-01-02-02-01-02-08.wav,Women,calm,Women_calm
430,data\RAVDEES\Actor_08\03-01-02-02-02-01-08.wav,Women,calm,Women_calm
431,data\RAVDEES\Actor_08\03-01-02-02-02-02-08.wav,Women,calm,Women_calm
432,data\RAVDEES\Actor_08\03-01-03-01-01-01-08.wav,Women,happy,Women_happy
433,data\RAVDEES\Actor_08\03-01-03-01-01-02-08.wav,Women,happy,Women_happy
434,data\RAVDEES\Actor_08\03-01-03-01-02-01-08.wav,Women,happy,Women_happy
435,data\RAVDEES\Actor_08\03-01-03-01-02-02-08.wav,Women,happy,Women_happy
436,data\RAVDEES\Actor_08\03-01-03-02-01-01-08.wav,Women,happy,Women_happy
437,data\RAVDEES\Actor_08\03-01-03-02-01-02-08.wav,Women,happy,Women_happy
438,data\RAVDEES\Actor_08\03-01-03-02-02-01-08.wav,Women,happy,Women_happy
439,data\RAVDEES\Actor_08\03-01-03-02-02-02-08.wav,Women,happy,Women_happy
440,data\RAVDEES\Actor_08\03-01-04-01-01-01-08.wav,Women,sad,Women_sad
441,data\RAVDEES\Actor_08\03-01-04-01-01-02-08.wav,Women,sad,Women_sad
442,data\RAVDEES\Actor_08\03-01-04-01-02-01-08.wav,Women,sad,Women_sad
443,data\RAVDEES\Actor_08\03-01-04-01-02-02-08.wav,Women,sad,Women_sad
444,data\RAVDEES\Actor_08\03-01-04-02-01-01-08.wav,Women,sad,Women_sad
445,data\RAVDEES\Actor_08\03-01-04-02-01-02-08.wav,Women,sad,Women_sad
446,data\RAVDEES\Actor_08\03-01-04-02-02-01-08.wav,Women,sad,Women_sad
447,data\RAVDEES\Actor_08\03-01-04-02-02-02-08.wav,Women,sad,Women_sad
448,data\RAVDEES\Actor_08\03-01-05-01-01-01-08.wav,Women,angry,Women_angry
449,data\RAVDEES\Actor_08\03-01-05-01-01-02-08.wav,Women,angry,Women_angry
450,data\RAVDEES\Actor_08\03-01-05-01-02-01-08.wav,Women,angry,Women_angry
451,data\RAVDEES\Actor_08\03-01-05-01-02-02-08.wav,Women,angry,Women_angry
452,data\RAVDEES\Actor_08\03-01-05-02-01-01-08.wav,Women,angry,Women_angry
453,data\RAVDEES\Actor_08\03-01-05-02-01-02-08.wav,Women,angry,Women_angry
454,data\RAVDEES\Actor_08\03-01-05-02-02-01-08.wav,Women,angry,Women_angry
455,data\RAVDEES\Actor_08\03-01-05-02-02-02-08.wav,Women,angry,Women_angry
456,data\RAVDEES\Actor_08\03-01-06-01-01-01-08.wav,Women,fearful,Women_fearful
457,data\RAVDEES\Actor_08\03-01-06-01-01-02-08.wav,Women,fearful,Women_fearful
458,data\RAVDEES\Actor_08\03-01-06-01-02-01-08.wav,Women,fearful,Women_fearful
459,data\RAVDEES\Actor_08\03-01-06-01-02-02-08.wav,Women,fearful,Women_fearful
460,data\RAVDEES\Actor_08\03-01-06-02-01-01-08.wav,Women,fearful,Women_fearful
461,data\RAVDEES\Actor_08\03-01-06-02-01-02-08.wav,Women,fearful,Women_fearful
462,data\RAVDEES\Actor_08\03-01-06-02-02-01-08.wav,Women,fearful,Women_fearful
463,data\RAVDEES\Actor_08\03-01-06-02-02-02-08.wav,Women,fearful,Women_fearful
464,data\RAVDEES\Actor_08\03-01-07-01-01-01-08.wav,Women,disgust,Women_disgust
465,data\RAVDEES\Actor_08\03-01-07-01-01-02-08.wav,Women,disgust,Women_disgust
466,data\RAVDEES\Actor_08\03-01-07-01-02-01-08.wav,Women,disgust,Women_disgust
467,data\RAVDEES\Actor_08\03-01-07-01-02-02-08.wav,Women,disgust,Women_disgust
468,data\RAVDEES\Actor_08\03-01-07-02-01-01-08.wav,Women,disgust,Women_disgust
469,data\RAVDEES\Actor_08\03-01-07-02-01-02-08.wav,Women,disgust,Women_disgust
470,data\RAVDEES\Actor_08\03-01-07-02-02-01-08.wav,Women,disgust,Women_disgust
471,data\RAVDEES\Actor_08\03-01-07-02-02-02-08.wav,Women,disgust,Women_disgust
472,data\RAVDEES\Actor_08\03-01-08-01-01-01-08.wav,Women,surprised,Women_surprised
473,data\RAVDEES\Actor_08\03-01-08-01-01-02-08.wav,Women,surprised,Women_surprised
474,data\RAVDEES\Actor_08\03-01-08-01-02-01-08.wav,Women,surprised,Women_surprised
475,data\RAVDEES\Actor_08\03-01-08-01-02-02-08.wav,Women,surprised,Women_surprised
476,data\RAVDEES\Actor_08\03-01-08-02-01-01-08.wav,Women,surprised,Women_surprised
477,data\RAVDEES\Actor_08\03-01-08-02-01-02-08.wav,Women,surprised,Women_surprised
478,data\RAVDEES\Actor_08\03-01-08-02-02-01-08.wav,Women,surprised,Women_surprised
479,data\RAVDEES\Actor_08\03-01-08-02-02-02-08.wav,Women,surprised,Women_surprised
480,data\RAVDEES\Actor_09\03-01-01-01-01-01-09.wav,Men,neutral,Men_neutral
481,data\RAVDEES\Actor_09\03-01-01-01-01-02-09.wav,Men,neutral,Men_neutral
482,data\RAVDEES\Actor_09\03-01-01-01-02-01-09.wav,Men,neutral,Men_neutral
483,data\RAVDEES\Actor_09\03-01-01-01-02-02-09.wav,Men,neutral,Men_neutral
484,data\RAVDEES\Actor_09\03-01-02-01-01-01-09.wav,Men,calm,Men_calm
485,data\RAVDEES\Actor_09\03-01-02-01-01-02-09.wav,Men,calm,Men_calm
486,data\RAVDEES\Actor_09\03-01-02-01-02-01-09.wav,Men,calm,Men_calm
487,data\RAVDEES\Actor_09\03-01-02-01-02-02-09.wav,Men,calm,Men_calm
488,data\RAVDEES\Actor_09\03-01-02-02-01-01-09.wav,Men,calm,Men_calm
489,data\RAVDEES\Actor_09\03-01-02-02-01-02-09.wav,Men,calm,Men_calm
490,data\RAVDEES\Actor_09\03-01-02-02-02-01-09.wav,Men,calm,Men_calm
491,data\RAVDEES\Actor_09\03-01-02-02-02-02-09.wav,Men,calm,Men_calm
492,data\RAVDEES\Actor_09\03-01-03-01-01-01-09.wav,Men,happy,Men_happy
493,data\RAVDEES\Actor_09\03-01-03-01-01-02-09.wav,Men,happy,Men_happy
494,data\RAVDEES\Actor_09\03-01-03-01-02-01-09.wav,Men,happy,Men_happy
495,data\RAVDEES\Actor_09\03-01-03-01-02-02-09.wav,Men,happy,Men_happy
496,data\RAVDEES\Actor_09\03-01-03-02-01-01-09.wav,Men,happy,Men_happy
497,data\RAVDEES\Actor_09\03-01-03-02-01-02-09.wav,Men,happy,Men_happy
498,data\RAVDEES\Actor_09\03-01-03-02-02-01-09.wav,Men,happy,Men_happy
499,data\RAVDEES\Actor_09\03-01-03-02-02-02-09.wav,Men,happy,Men_happy
500,data\RAVDEES\Actor_09\03-01-04-01-01-01-09.wav,Men,sad,Men_sad
501,data\RAVDEES\Actor_09\03-01-04-01-01-02-09.wav,Men,sad,Men_sad
502,data\RAVDEES\Actor_09\03-01-04-01-02-01-09.wav,Men,sad,Men_sad
503,data\RAVDEES\Actor_09\03-01-04-01-02-02-09.wav,Men,sad,Men_sad
504,data\RAVDEES\Actor_09\03-01-04-02-01-01-09.wav,Men,sad,Men_sad
505,data\RAVDEES\Actor_09\03-01-04-02-01-02-09.wav,Men,sad,Men_sad
506,data\RAVDEES\Actor_09\03-01-04-02-02-01-09.wav,Men,sad,Men_sad
507,data\RAVDEES\Actor_09\03-01-04-02-02-02-09.wav,Men,sad,Men_sad
508,data\RAVDEES\Actor_09\03-01-05-01-01-01-09.wav,Men,angry,Men_angry
509,data\RAVDEES\Actor_09\03-01-05-01-01-02-09.wav,Men,angry,Men_angry
510,data\RAVDEES\Actor_09\03-01-05-01-02-01-09.wav,Men,angry,Men_angry
511,data\RAVDEES\Actor_09\03-01-05-01-02-02-09.wav,Men,angry,Men_angry
512,data\RAVDEES\Actor_09\03-01-05-02-01-01-09.wav,Men,angry,Men_angry
513,data\RAVDEES\Actor_09\03-01-05-02-01-02-09.wav,Men,angry,Men_angry
514,data\RAVDEES\Actor_09\03-01-05-02-02-01-09.wav,Men,angry,Men_angry
515,data\RAVDEES\Actor_09\03-01-05-02-02-02-09.wav,Men,angry,Men_angry
516,data\RAVDEES\Actor_09\03-01-06-01-01-01-09.wav,Men,fearful,Men_fearful
517,data\RAVDEES\Actor_09\03-01-06-01-01-02-09.wav,Men,fearful,Men_fearful
518,data\RAVDEES\Actor_09\03-01-06-01-02-01-09.wav,Men,fearful,Men_fearful
519,data\RAVDEES\Actor_09\03-01-06-01-02-02-09.wav,Men,fearful,Men_fearful
520,data\RAVDEES\Actor_09\03-01-06-02-01-01-09.wav,Men,fearful,Men_fearful
521,data\RAVDEES\Actor_09\03-01-06-02-01-02-09.wav,Men,fearful,Men_fearful
522,data\RAVDEES\Actor_09\03-01-06-02-02-01-09.wav,Men,fearful,Men_fearful
523,data\RAVDEES\Actor_09\03-01-06-02-02-02-09.wav,Men,fearful,Men_fearful
524,data\RAVDEES\Actor_09\03-01-07-01-01-01-09.wav,Men,disgust,Men_disgust
525,data\RAVDEES\Actor_09\03-01-07-01-01-02-09.wav,Men,disgust,Men_disgust
526,data\RAVDEES\Actor_09\03-01-07-01-02-01-09.wav,Men,disgust,Men_disgust
527,data\RAVDEES\Actor_09\03-01-07-01-02-02-09.wav,Men,disgust,Men_disgust
528,data\RAVDEES\Actor_09\03-01-07-02-01-01-09.wav,Men,disgust,Men_disgust
529,data\RAVDEES\Actor_09\03-01-07-02-01-02-09.wav,Men,disgust,Men_disgust
530,data\RAVDEES\Actor_09\03-01-07-02-02-01-09.wav,Men,disgust,Men_disgust
531,data\RAVDEES\Actor_09\03-01-07-02-02-02-09.wav,Men,disgust,Men_disgust
532,data\RAVDEES\Actor_09\03-01-08-01-01-01-09.wav,Men,surprised,Men_surprised
533,data\RAVDEES\Actor_09\03-01-08-01-01-02-09.wav,Men,surprised,Men_surprised
534,data\RAVDEES\Actor_09\03-01-08-01-02-01-09.wav,Men,surprised,Men_surprised
535,data\RAVDEES\Actor_09\03-01-08-01-02-02-09.wav,Men,surprised,Men_surprised
536,data\RAVDEES\Actor_09\03-01-08-02-01-01-09.wav,Men,surprised,Men_surprised
537,data\RAVDEES\Actor_09\03-01-08-02-01-02-09.wav,Men,surprised,Men_surprised
538,data\RAVDEES\Actor_09\03-01-08-02-02-01-09.wav,Men,surprised,Men_surprised
539,data\RAVDEES\Actor_09\03-01-08-02-02-02-09.wav,Men,surprised,Men_surprised
540,data\RAVDEES\Actor_10\03-01-01-01-01-01-10.wav,Women,neutral,Women_neutral
541,data\RAVDEES\Actor_10\03-01-01-01-01-02-10.wav,Women,neutral,Women_neutral
542,data\RAVDEES\Actor_10\03-01-01-01-02-01-10.wav,Women,neutral,Women_neutral
543,data\RAVDEES\Actor_10\03-01-01-01-02-02-10.wav,Women,neutral,Women_neutral
544,data\RAVDEES\Actor_10\03-01-02-01-01-01-10.wav,Women,calm,Women_calm
545,data\RAVDEES\Actor_10\03-01-02-01-01-02-10.wav,Women,calm,Women_calm
546,data\RAVDEES\Actor_10\03-01-02-01-02-01-10.wav,Women,calm,Women_calm
547,data\RAVDEES\Actor_10\03-01-02-01-02-02-10.wav,Women,calm,Women_calm
548,data\RAVDEES\Actor_10\03-01-02-02-01-01-10.wav,Women,calm,Women_calm
549,data\RAVDEES\Actor_10\03-01-02-02-01-02-10.wav,Women,calm,Women_calm
550,data\RAVDEES\Actor_10\03-01-02-02-02-01-10.wav,Women,calm,Women_calm
551,data\RAVDEES\Actor_10\03-01-02-02-02-02-10.wav,Women,calm,Women_calm
552,data\RAVDEES\Actor_10\03-01-03-01-01-01-10.wav,Women,happy,Women_happy
553,data\RAVDEES\Actor_10\03-01-03-01-01-02-10.wav,Women,happy,Women_happy
554,data\RAVDEES\Actor_10\03-01-03-01-02-01-10.wav,Women,happy,Women_happy
555,data\RAVDEES\Actor_10\03-01-03-01-02-02-10.wav,Women,happy,Women_happy
556,data\RAVDEES\Actor_10\03-01-03-02-01-01-10.wav,Women,happy,Women_happy
557,data\RAVDEES\Actor_10\03-01-03-02-01-02-10.wav,Women,happy,Women_happy
558,data\RAVDEES\Actor_10\03-01-03-02-02-01-10.wav,Women,happy,Women_happy
559,data\RAVDEES\Actor_10\03-01-03-02-02-02-10.wav,Women,happy,Women_happy
560,data\RAVDEES\Actor_10\03-01-04-01-01-01-10.wav,Women,sad,Women_sad
561,data\RAVDEES\Actor_10\03-01-04-01-01-02-10.wav,Women,sad,Women_sad
562,data\RAVDEES\Actor_10\03-01-04-01-02-01-10.wav,Women,sad,Women_sad
563,data\RAVDEES\Actor_10\03-01-04-01-02-02-10.wav,Women,sad,Women_sad
564,data\RAVDEES\Actor_10\03-01-04-02-01-01-10.wav,Women,sad,Women_sad
565,data\RAVDEES\Actor_10\03-01-04-02-01-02-10.wav,Women,sad,Women_sad
566,data\RAVDEES\Actor_10\03-01-04-02-02-01-10.wav,Women,sad,Women_sad
567,data\RAVDEES\Actor_10\03-01-04-02-02-02-10.wav,Women,sad,Women_sad
568,data\RAVDEES\Actor_10\03-01-05-01-01-01-10.wav,Women,angry,Women_angry
569,data\RAVDEES\Actor_10\03-01-05-01-01-02-10.wav,Women,angry,Women_angry
570,data\RAVDEES\Actor_10\03-01-05-01-02-01-10.wav,Women,angry,Women_angry
571,data\RAVDEES\Actor_10\03-01-05-01-02-02-10.wav,Women,angry,Women_angry
572,data\RAVDEES\Actor_10\03-01-05-02-01-01-10.wav,Women,angry,Women_angry
573,data\RAVDEES\Actor_10\03-01-05-02-01-02-10.wav,Women,angry,Women_angry
574,data\RAVDEES\Actor_10\03-01-05-02-02-01-10.wav,Women,angry,Women_angry
575,data\RAVDEES\Actor_10\03-01-05-02-02-02-10.wav,Women,angry,Women_angry
576,data\RAVDEES\Actor_10\03-01-06-01-01-01-10.wav,Women,fearful,Women_fearful
577,data\RAVDEES\Actor_10\03-01-06-01-01-02-10.wav,Women,fearful,Women_fearful
578,data\RAVDEES\Actor_10\03-01-06-01-02-01-10.wav,Women,fearful,Women_fearful
579,data\RAVDEES\Actor_10\03-01-06-01-02-02-10.wav,Women,fearful,Women_fearful
580,data\RAVDEES\Actor_10\03-01-06-02-01-01-10.wav,Women,fearful,Women_fearful
581,data\RAVDEES\Actor_10\03-01-06-02-01-02-10.wav,Women,fearful,Women_fearful
582,data\RAVDEES\Actor_10\03-01-06-02-02-01-10.wav,Women,fearful,Women_fearful
583,data\RAVDEES\Actor_10\03-01-06-02-02-02-10.wav,Women,fearful,Women_fearful
584,data\RAVDEES\Actor_10\03-01-07-01-01-01-10.wav,Women,disgust,Women_disgust
585,data\RAVDEES\Actor_10\03-01-07-01-01-02-10.wav,Women,disgust,Women_disgust
586,data\RAVDEES\Actor_10\03-01-07-01-02-01-10.wav,Women,disgust,Women_disgust
587,data\RAVDEES\Actor_10\03-01-07-01-02-02-10.wav,Women,disgust,Women_disgust
588,data\RAVDEES\Actor_10\03-01-07-02-01-01-10.wav,Women,disgust,Women_disgust
589,data\RAVDEES\Actor_10\03-01-07-02-01-02-10.wav,Women,disgust,Women_disgust
590,data\RAVDEES\Actor_10\03-01-07-02-02-01-10.wav,Women,disgust,Women_disgust
591,data\RAVDEES\Actor_10\03-01-07-02-02-02-10.wav,Women,disgust,Women_disgust
592,data\RAVDEES\Actor_10\03-01-08-01-01-01-10.wav,Women,surprised,Women_surprised
593,data\RAVDEES\Actor_10\03-01-08-01-01-02-10.wav,Women,surprised,Women_surprised
594,data\RAVDEES\Actor_10\03-01-08-01-02-01-10.wav,Women,surprised,Women_surprised
