,Speaker,Emotion,Label,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6
68,Women,neutral,Women_calm,-644.4617,43.892715,-6.17911,8.142857,-6.478417,-4.6782737,-4.4029903,-7.6497564,-6.631287,-1.933306,-4.999675,-6.3571053,-5.446917,0.63623726,0.61331236,0.62273806,0.5951672,0.5579915,0.5759727,0.62847614,0.7168898,0.6820693,0.627177,0.639434,0.6637924,18.600386537602077,17.13651527410811,17.331914077268877,16.01997333530911,17.20376791393633,16.684941569995576,29.43697938933836
69,Women,neutral,Women_calm,-654.94727,46.60622,-9.203026,7.763459,-8.2052355,-2.377125,-5.512875,-9.178723,-5.2605796,-3.3639588,-3.1236029,-7.268802,-6.322726,0.4851601,0.53588843,0.5122093,0.44478896,0.40333527,0.45265162,0.52061355,0.59502596,0.5869967,0.5195145,0.5038892,0.4999427,18.6239128788803,18.77750201864485,18.400125327019463,17.22290425392961,18.2994572179648,17.34373310977694,27.7947212024028
70,Women,neutral,Women_calm,-651.76166,41.654034,-7.1342964,1.3726699,-7.817509,-2.1355243,-9.236521,-11.093529,-8.5989,-2.4836564,-7.575759,-8.154435,-8.524458,0.5836846,0.55159867,0.5164128,0.4770311,0.45310432,0.46989453,0.53124684,0.57414347,0.60370415,0.59184825,0.5819625,0.6039232,17.490986143017032,18.019503842688184,18.5246353146274,16.684872122209057,17.85326817759261,17.431410311806307,28.22981162167586
71,Women,neutral,Women_calm,-657.49426,47.748768,-5.376335,3.5762157,-6.7308083,-1.4113301,-8.252039,-9.882028,-6.804762,-0.9063895,-6.4055796,-8.362635,-8.921062,0.4798115,0.44527283,0.45652285,0.42407587,0.3813939,0.42183232,0.50497866,0.6496499,0.6054456,0.52655876,0.51783496,0.551847,18.521354431816583,18.56658671243636,18.37152500179522,16.85188890999727,17.684159204379633,17.151999242390566,27.657502769945587
72,Women,happy,Women_happy,-584.98193,43.49735,-21.613512,8.840687,-7.1847095,-5.8508253,-4.939766,-12.593667,-4.7779684,-3.069792,-5.816687,-2.4290986,-8.7826395,0.70535016,0.653129,0.63251144,0.6294879,0.61346066,0.6704802,0.76345307,0.74511826,0.7199738,0.6861416,0.6999598,0.6959195,16.114655222122014,16.474046712855806,17.434314897690637,16.068331875544878,17.70254291834373,17.630520221275553,29.61230186826673
73,Women,happy,Women_happy,-604.8968,45.431297,-18.239317,12.399058,-6.7792864,-6.2503557,-4.8959746,-12.205088,-3.9252105,-3.7932808,-6.648871,-1.5089439,-8.131905,0.6794481,0.6746298,0.65159917,0.65672076,0.6255109,0.61161584,0.6615732,0.753646,0.7351244,0.6589506,0.6634784,0.6860916,15.637661483856618,15.888663538619474,17.173337798945365,15.253959255909104,17.13196611448467,17.333771574888306,29.13087165188209
74,Women,happy,Women_happy,-597.07983,42.59051,-21.175423,5.6965714,-8.307208,-6.419817,-9.269518,-14.62238,-5.377409,-3.3579507,-8.641006,-2.172933,-10.428897,0.5705742,0.5509056,0.55769753,0.50787735,0.5019887,0.5751441,0.5982002,0.61434317,0.5791733,0.5227058,0.54092145,0.58391875,18.34161352917213,17.54349393260367,18.07534008366228,16.429423449878804,17.390635001935124,18.06114443281424,28.12669482029988
75,Women,happy,Women_happy,-593.2368,46.83099,-15.85643,8.831805,-6.5239244,-5.7551813,-8.941295,-12.571816,-3.4212275,-1.8476434,-7.425349,-1.6756238,-8.783872,0.6949857,0.6535072,0.6520174,0.64822775,0.5818156,0.63589764,0.6971178,0.70185715,0.72514373,0.6985546,0.7108053,0.7155018,16.975841009705107,15.877179027215623,17.363521184400582,15.6587124110748,17.160938699093993,17.21383148006223,29.753235658446037
76,Women,happy,Women_happy,-485.7631,32.564266,-30.229746,7.220267,-11.697917,-14.50974,-7.157026,-15.302263,-4.2934856,-7.598069,-9.714729,-1.8769459,-11.951105,0.5720278,0.54109406,0.5236021,0.5031755,0.51720685,0.52128637,0.54896015,0.61610395,0.5491473,0.53672504,0.5915994,0.5805715,15.402239978598304,19.08827605919853,18.763843614960784,16.526389680172976,17.078920195264363,19.19786413446729,27.854173747391226
77,Women,happy,Women_happy,-484.05106,36.137093,-31.03271,6.368518,-9.820409,-15.266207,-8.6173315,-13.688791,-5.406814,-5.569201,-9.62315,-0.32481,-11.087545,0.6723031,0.6366711,0.59790224,0.6112578,0.61363846,0.6049341,0.6648423,0.6768256,0.7120166,0.67516774,0.6563382,0.6695168,16.05562480669226,17.868116991355414,17.945363512227456,15.958844361511137,16.781740666939786,18.788699496687347,29.383484219479172
78,Women,happy,Women_happy,-534.58813,38.326298,-23.210785,4.8782287,-6.7186866,-11.688891,-12.039904,-14.707695,-4.393068,-3.4077709,-11.876591,-1.9585087,-11.026934,0.69118947,0.60949206,0.55877763,0.56210154,0.5631914,0.6293412,0.6347922,0.6494266,0.6946869,0.642336,0.62608737,0.62847024,17.367620768865816,17.835995290984364,18.330238738780047,16.11643684342465,17.858733199351825,18.647212200018167,30.226278352182952
79,Women,happy,Women_happy,-535.76544,36.59592,-22.95475,4.3493896,-8.955843,-12.38288,-9.473108,-14.072242,-6.5938363,-5.6398363,-11.277911,-1.5097876,-12.058821,0.57355374,0.5247659,0.47070286,0.44443923,0.4382454,0.48150834,0.5419688,0.5494511,0.59185225,0.5450188,0.528956,0.5360995,18.50722025819897,19.650584137959708,19.701754798958955,17.178860482919454,17.534291428348478,19.16657517560835,28.439799141550893
80,Women,sad,Women_sad,-676.3024,52.98468,-10.125589,7.553022,-6.3764544,-4.1781006,-7.0682874,-10.334011,-6.4553986,-3.668562,-5.264068,-5.192524,-5.3211255,0.44484016,0.40538415,0.4464452,0.4390676,0.38500673,0.40183818,0.42886114,0.52905744,0.6023556,0.5071906,0.50429446,0.4709103,16.880713678835292,18.939910874541265,19.062641179825945,17.72077262162358,18.27430585576356,17.611180608265858,27.579833559682296
81,Women,sad,Women_sad,-668.92224,55.75881,-10.189733,9.236055,-5.7070374,-2.9092658,-5.037942,-8.864873,-6.852291,-1.2673047,-5.5656886,-3.4122162,-5.800645,0.46727628,0.41847453,0.46643877,0.48626062,0.4555358,0.45021525,0.45958358,0.51498073,0.58226293,0.5531722,0.545874,0.4964484,15.49337421894954,16.123376217113982,17.42630317826018,15.950076752415308,16.946761996381593,16.655423345999203,26.24947846307181
82,Women,sad,Women_sad,-655.3415,43.67786,-5.218918,4.6036606,-5.1560073,-4.3768125,-9.468041,-11.186405,-4.6684284,-2.7140481,-6.6078997,-3.335372,-6.870284,0.49953675,0.44403058,0.41753733,0.48700732,0.43838662,0.39156228,0.41860297,0.5204668,0.64690024,0.5868047,0.5001917,0.46752807,18.456089762094276,19.11728921474542,19.64268468096996,18.255618096589945,18.89012618464787,17.913768185788747,27.78256332571388
83,Women,sad,Women_sad,-677.4653,44.890083,-6.0308323,7.0383196,-3.464866,-3.586947,-7.290988,-9.730349,-5.93386,-0.38581604,-6.3672686,-3.241709,-6.4047236,0.4975494,0.45184654,0.5184547,0.53699356,0.46211192,0.4840303,0.52952003,0.6542846,0.71698475,0.6061581,0.5620676,0.55027884,16.76225248893697,18.657034405980237,19.2231068613411,17.556162953922176,18.284517809569405,17.390785844527883,28.795255655193245
84,Women,sad,Women_sad,-660.632,47.767834,-10.136257,6.3656735,-9.269877,-6.1767473,-10.420731,-13.701457,-9.670953,-3.7259302,-8.182416,-2.2050087,-7.310877,0.6521971,0.68486106,0.5921872,0.5549,0.5333024,0.49574688,0.49006903,0.5344028,0.56313205,0.5420734,0.5280508,0.58373284,14.763770681691838,15.249339641738883,16.170991359566518,15.1207306774208,17.117252932226766,16.984145754157105,28.3835246312281
85,Women,sad,Women_sad,-678.2814,54.174164,-5.932104,8.357221,-5.2659736,-4.16512,-10.403088,-11.6405115,-9.475466,-3.1103895,-7.203176,-2.9418533,-7.073263,0.66794086,0.5742204,0.5302136,0.53886205,0.49240342,0.47715077,0.5310877,0.51520497,0.5093603,0.5345116,0.60915124,0.67861915,14.888184925077844,14.829130587007931,15.859512628541673,14.678503167927776,16.146221961518314,15.747879389450704,27.46889619515656
86,Women,sad,Women_sad,-662.81335,44.247375,-6.596105,4.502158,-6.5919714,-4.4425755,-11.3683815,-14.228846,-10.855096,-4.383649,-8.694472,-3.686016,-9.680868,0.6740855,0.6360056,0.55790454,0.5289637,0.51475745,0.520542,0.51746,0.5485436,0.5795728,0.5590024,0.5836136,0.5997446,15.747595609749425,16.130619084771368,17.24013451610587,15.504284618134992,16.814973938046972,16.66370563879135,28.64547783601944
87,Women,sad,Women_sad,-660.66174,44.72814,-7.225119,5.458318,-5.669271,-6.8396273,-12.82438,-13.459359,-9.2150545,-2.4328973,-10.154377,-3.5748544,-8.822795,0.62057525,0.6091987,0.56822217,0.52846456,0.48933762,0.4735142,0.47680098,0.49302176,0.54029256,0.50622773,0.51358765,0.5405854,15.7041419262853,15.717323817340022,17.165827106682983,16.078490814620885,17.247495862603344,17.567140771779474,27.51955682073036
88,Women,angry,Women_angry,-562.73615,44.10544,-10.6997795,6.3714294,-6.6138616,-4.3920217,-3.9863493,-9.935482,-4.7145042,-1.9718877,-3.2711892,-2.0595431,-5.12332,0.58479196,0.5453666,0.53544545,0.5561792,0.58269995,0.5795782,0.56015223,0.5696869,0.5784955,0.56369716,0.5650304,0.5591805,15.93456870330319,16.014023167365938,17.031965170633526,15.259981994724413,17.269569024134128,16.78661563080605,27.32513176082433
89,Women,angry,Women_angry,-532.2975,42.717583,-17.331503,7.813206,-8.50689,-4.280996,-5.7889214,-10.066203,-3.0511558,-0.46559724,-2.5434763,-1.6033281,-4.46429,0.7185959,0.65623933,0.6521595,0.65511775,0.6916824,0.6866099,0.70651007,0.72599995,0.72284234,0.6563497,0.66758794,0.68578947,14.007725047740736,14.343874320110933,16.220289320339443,14.972114885702874,16.719620538347026,16.33005852238623,28.60416672513124
90,Women,angry,Women_angry,-573.49945,46.20469,-10.169036,4.6500525,-8.68412,-3.129832,-5.577644,-10.671836,-5.9722543,-1.6526487,-6.107992,-2.0806262,-7.392075,0.6915311,0.6786082,0.6420388,0.6238788,0.6080939,0.6199233,0.6527543,0.6527569,0.64784414,0.64465296,0.6892369,0.6564865,16.101784457857597,15.528189968004607,16.097655515093592,14.6853998736897,16.57596316369472,17.23721769804535,28.45592891663722
91,Women,angry,Women_angry,-562.6179,41.796906,-16.12536,4.2044134,-11.664732,-6.5105143,-5.6719055,-12.340054,-6.299266,-2.249969,-5.676751,-2.0664127,-8.794099,0.6293224,0.57565784,0.5555826,0.5411931,0.5320476,0.5787893,0.6360573,0.583447,0.5625664,0.5754607,0.61723006,0.6259812,16.986474934029097,15.440496780630038,16.977602059484745,15.758530235024054,17.366352335630058,18.297657632978837,27.67106465700225
92,Women,angry,Women_angry,-443.62094,30.320278,-23.778652,3.3619385,-15.067614,-7.6315374,-3.0038416,-13.512603,-2.783746,-4.23014,-4.1299906,-2.8779502,-7.3550873,0.5608906,0.6033055,0.5293154,0.55107826,0.5220949,0.5740381,0.57729125,0.5873913,0.5936711,0.54384553,0.5357457,0.5067153,15.725701178799213,17.33612409198709,19.182994599820347,17.61376386376914,19.12519027824077,19.28604623789441,28.0872022231543
93,Women,angry,Women_angry,-468.1172,33.57677,-24.631948,3.362063,-15.354207,-6.833356,-0.16274174,-12.432515,-4.4426513,-4.392281,-4.002981,-1.6553297,-8.596327,0.57934034,0.58289903,0.57807356,0.5639917,0.5669414,0.5912079,0.6375128,0.61348325,0.5996461,0.55719554,0.5540237,0.5728631,14.26689485057539,16.878139017290447,17.687603428064655,17.099084481983525,18.343871261219427,18.907871260554845,27.911754915450437
94,Women,angry,Women_angry,-422.81915,26.026506,-31.10443,-4.063786,-18.762997,-12.287956,-4.5384393,-17.901112,-7.6936593,-6.929589,-8.543619,-4.2587194,-11.721239,0.6507203,0.6463724,0.6703072,0.69456834,0.69682705,0.67671245,0.7477013,0.7131579,0.689332,0.69036555,0.6505162,0.6542137,14.489106012685992,17.246675368649413,18.38752377729971,16.067493339735563,17.752563497112686,18.96876018081112,29.40755583450035
95,Women,angry,Women_angry,-416.50317,24.154707,-31.213707,-1.7833328,-19.540026,-10.869597,-3.7596684,-16.692081,-6.525338,-6.4464064,-8.498057,-4.2625403,-12.149719,0.5679399,0.56520087,0.58647966,0.59051913,0.55404913,0.53797585,0.59532976,0.630588,0.5791931,0.5245857,0.56678224,0.55224025,15.548012838690896,17.677293007142517,19.63203812627725,17.62580799265535,19.23163225713549,19.59882356355076,28.405222345907344
96,Women,fearful,Women_fearful,-568.453,33.78707,-26.661388,5.268116,-12.740525,-9.301659,-9.053096,-14.913774,-6.599835,-6.9515753,-6.903594,-4.915564,-5.464955,0.60036236,0.5637748,0.5478166,0.60013807,0.5449936,0.55258083,0.50699157,0.5514175,0.57975125,0.51757926,0.56086373,0.5936295,14.22070580228172,18.63655102674161,18.56433443651272,17.349672296590317,18.48930936202036,17.82811978701149,28.339125756283703
97,Women,fearful,Women_fearful,-569.5748,33.871086,-26.092636,2.2767718,-11.48383,-8.557249,-7.6728516,-16.266459,-7.1057024,-5.636946,-7.5076394,-4.8900285,-6.32459,0.52280354,0.4818696,0.5241467,0.5861389,0.542086,0.50462615,0.5330585,0.5755832,0.5485625,0.48482946,0.5583117,0.5649404,13.850115007039916,19.401119515400207,19.14922479951673,17.800214284921793,19.593756792875197,18.98212034019144,28.94734383280269
98,Women,fearful,Women_fearful,-566.279,31.739712,-25.009493,2.7551727,-9.914204,-8.548383,-10.887059,-15.915459,-5.7238154,-3.157686,-9.436556,-3.2661927,-7.2694144,0.6232926,0.5873253,0.62106127,0.6253093,0.61366665,0.56890863,0.591184,0.6316488,0.61340934,0.5885252,0.6417416,0.6420858,13.313485880698956,17.928372145636743,17.187683196857567,16.34131438702249,17.75001525490415,18.008004434864606,29.32162564561398
99,Women,fearful,Women_fearful,-570.2423,29.644209,-28.982494,-0.7598606,-9.378435,-10.253148,-14.022279,-18.755642,-5.1641397,-3.2630396,-10.700116,-5.4496183,-5.327719,0.6200221,0.51082456,0.51774883,0.6314412,0.63492525,0.6054876,0.58165216,0.5864584,0.59345394,0.55657816,0.6298151,0.6833353,12.620187297788082,19.30295831243382,17.19783093645578,16.76335611013259,18.969413531467307,18.34548673078427,29.29823477315034
100,Women,fearful,Women_fearful,-517.78326,21.455229,-32.446293,-0.038009644,-15.533301,-12.393942,-9.043712,-15.239043,-7.2055097,-2.4675486,-10.627948,-4.837617,-6.8406506,0.58733225,0.52499497,0.49682868,0.4885425,0.4546466,0.47470018,0.55856866,0.6706689,0.7818444,0.6834985,0.63933796,0.6329997,12.996098577610104,16.241909681472723,18.52467926783847,17.71394057772719,18.07555505022522,18.52938321508247,29.24365093867023
101,Women,fearful,Women_fearful,-494.808,18.516773,-30.533663,-0.26348022,-14.260017,-13.471564,-8.30268,-15.065699,-8.7528515,-4.1296277,-11.068532,-2.666867,-5.3389587,0.5789626,0.5088459,0.4949317,0.49832883,0.45020956,0.45210692,0.5132795,0.6655516,0.6924952,0.6082124,0.6259014,0.6347334,14.319204907979987,17.792468912366882,19.299593374559983,17.723467778673086,19.026252827574893,19.102610207831464,28.97112935437902
102,Women,fearful,Women_fearful,-492.42694,16.005924,-27.474258,-4.505616,-12.377764,-12.231945,-9.055265,-13.052566,-7.3929677,-5.26946,-10.991097,-4.056186,-7.79785,0.5926625,0.50280476,0.45083448,0.4650604,0.4577305,0.49220473,0.5805269,0.6001841,0.62918895,0.6125639,0.61451125,0.60778534,14.24635459548413,18.53119610692052,20.14636967043828,17.88898408786392,18.92287192059959,19.1523898646906,28.75581429241194
103,Women,fearful,Women_fearful,-484.65524,20.500347,-26.618324,-3.0705965,-12.157431,-10.106901,-11.955374,-15.811394,-5.9152184,-2.5364397,-10.735476,-2.8726811,-5.970009,0.60798526,0.58023334,0.5164208,0.4979651,0.5429035,0.5289775,0.55608875,0.6431646,0.68328464,0.70412093,0.6667714,0.66937214,13.99870964387354,17.302748739492326,19.51493557222152,17.84582313970962,18.907200451610315,18.659332365835887,29.684408772966243
104,Women,disgust,Women_disgust,-632.8506,51.545002,-12.6695385,7.163704,-8.598198,1.2672943,-9.32365,-11.789904,-4.2885947,-0.95365876,-5.6046815,-0.96372575,-5.877238,0.5372345,0.48339435,0.47113085,0.49813026,0.49940994,0.51045275,0.5505107,0.54758996,0.56940645,0.5249397,0.51525193,0.52808255,19.488852781104928,15.32146374366664,16.092513002872643,15.541143894068965,17.55187975817377,16.628662210917145,27.395805959612225
105,Women,disgust,Women_disgust,-644.5433,58.015022,-13.685371,9.3478565,-10.01849,0.16986881,-8.560241,-13.0454035,-6.8416023,0.34546384,-6.6405396,-2.5094943,-7.9674087,0.5482413,0.49046618,0.48282328,0.5172971,0.5255082,0.5578998,0.6025131,0.6123803,0.61730814,0.58556426,0.5781707,0.5675015,19.441250663295165,14.25311995672465,15.55553698407651,15.38429936441413,16.882462958507826,16.775116587436116,28.860705103149886
106,Women,disgust,Women_disgust,-617.88605,51.769234,-9.192073,4.3796687,-5.6958942,-2.407348,-8.336154,-12.726074,-6.023577,0.013182314,-9.183942,-1.627621,-8.431727,0.5312397,0.5062688,0.43412533,0.46118063,0.47645587,0.53605187,0.5458252,0.5301706,0.5261849,0.5761851,0.586696,0.5373534,19.99060402564783,16.348369498615174,17.415215286769065,15.661900700301672,17.271708197575578,17.635787253473367,28.62547834388226
107,Women,disgust,Women_disgust,-629.6574,49.844067,-14.724612,5.773483,-8.275603,-4.8849463,-10.119399,-14.96212,-4.3562784,0.070116155,-10.617073,-1.612358,-9.774031,0.5874474,0.5547764,0.5075952,0.5383954,0.50450283,0.5514258,0.6298934,0.6027257,0.6221861,0.64647895,0.6267241,0.595961,19.070206827094687,15.311279384778834,16.464739349928642,15.19036920161539,17.192762433539176,17.702068015618536,28.897975714070117
108,Women,disgust,Women_disgust,-575.4601,44.807034,-17.329597,5.1318436,-14.280791,-3.6686273,-8.182659,-14.065144,-6.75699,-0.735754,-8.85086,-3.090493,-7.650812,0.5496646,0.47965974,0.4803957,0.5090046,0.5024416,0.5124671,0.5411262,0.56022817,0.5978107,0.5710477,0.5722307,0.57380474,19.249335954733617,16.516984688692606,16.690460144657276,15.319890228047424,17.655550266251282,17.818909949158122,28.15940867814845
109,Women,disgust,Women_disgust,-574.3785,46.358944,-12.410593,6.2100105,-12.026472,-1.7450234,-5.7356105,-11.182919,-5.9535108,0.43213716,-5.8319693,-2.4103415,-6.970483,0.72307473,0.71902204,0.67520165,0.6591889,0.6581377,0.6714926,0.6860895,0.70651937,0.672314,0.6903542,0.69379985,0.7305042,16.744370510524906,14.1753554140509,14.711453892607189,14.6743002038154,16.325177055261488,16.218526363569115,29.941210153635005
110,Women,disgust,Women_disgust,-549.9685,47.358253,-15.603304,-0.43386734,-11.6194105,-4.9555616,-13.298955,-15.478208,-5.604908,-2.4605863,-11.457274,0.139263,-9.4736595,0.6869203,0.6454946,0.54244757,0.5471336,0.5393823,0.5212377,0.5533585,0.6072189,0.59216505,0.6083938,0.6367011,0.6813621,18.834279435680497,15.980412216543971,16.712229603879184,15.054111841171776,17.53010477903243,17.783346981889878,29.992544226575784
111,Women,disgust,Women_disgust,-558.1919,46.444458,-16.041838,1.2929624,-10.725398,-5.0657015,-11.547784,-13.368691,-6.235929,-0.49505678,-8.926106,1.2222434,-9.499559,0.70544904,0.6649191,0.60835546,0.6484405,0.6272937,0.6176884,0.62736154,0.65085167,0.7163225,0.7517401,0.75615823,0.70596546,18.812168718334227,15.860068008809902,16.01260228593091,15.208816976893358,16.89548316050527,17.66908706105537,31.10139549089163
120,Men,neutral,Men_neutral,-614.902,57.074776,-3.0054283,10.988685,3.9053783,-2.1362586,-12.357704,-6.3184566,-3.471554,-8.204244,-2.265995,-2.2893262,-5.291007,0.66317075,0.67091185,0.6818501,0.70316994,0.70190144,0.6237991,0.5868757,0.62551755,0.6762232,0.6572019,0.67978364,0.68817496,20.639123726245813,12.687975509359305,16.183357459844814,15.07288612014234,16.82244612644068,16.41302829160209,27.459116837283517
121,Men,neutral,Men_neutral,-618.69763,67.55601,4.937204,17.357784,10.398277,2.023811,-8.084035,-3.2223208,0.40670413,-4.067365,0.1002841,0.7438209,-0.8371256,0.74570185,0.7829163,0.7454242,0.74104005,0.7221802,0.6749579,0.6966959,0.7143685,0.71886593,0.7533537,0.7618516,0.7621291,20.91665834229703,13.355180418712994,16.462266955826802,15.223327168957344,17.26256695176289,16.711734525107094,29.052435961197705
122,Men,neutral,Men_neutral,-626.985,60.039165,-0.65409535,13.094035,5.5366063,-0.060387705,-13.720121,-5.580929,-4.81035,-7.6976633,-0.46168038,-3.7030435,-4.506599,0.6841116,0.6848393,0.7295899,0.7436638,0.7229046,0.6597101,0.6362421,0.594261,0.62388206,0.6907171,0.6875911,0.7130291,21.72507471061856,12.543201523162766,15.992626808995745,14.957749571019756,16.310887601122708,16.13776558799395,28.24939354579584
123,Men,neutral,Men_neutral,-615.5172,56.388947,2.7118511,12.265267,6.2763977,1.4607929,-15.863606,-7.498173,-6.1206055,-8.508151,-2.5905826,-2.5723052,-4.1139555,0.7299075,0.7222539,0.72192323,0.77928555,0.69615155,0.63856936,0.6271679,0.6462567,0.67497873,0.71243167,0.74383116,0.7538385,22.78639314672277,13.232466394565456,16.849251614327926,15.40996671392806,17.161651692686256,16.371494777893023,29.286196472175785
